shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10141,51.088977,-114.190079,120001,2.596
10141,51.088960,-114.189779,120002,2.617
10141,51.088906,-114.189233,120003,2.656
10141,51.088900,-114.189092,120004,2.666
10141,51.088905,-114.188461,120005,2.710
10141,51.088907,-114.188149,120006,2.732
10141,51.088904,-114.187960,120007,2.745
10141,51.088894,-114.187806,120008,2.756
10141,51.088868,-114.187509,120009,2.777
10141,51.088851,-114.187387,120010,2.786
10141,51.088812,-114.187177,120011,2.801
10141,51.088786,-114.187057,120012,2.810
10141,51.088756,-114.186940,120013,2.819
10141,51.088683,-114.186723,120014,2.836
10141,51.088670,-114.186684,120015,2.839
10141,51.088638,-114.186606,120016,2.846
10141,51.088586,-114.186492,120017,2.856
10141,51.088521,-114.186343,120018,2.869
10141,51.088300,-114.185850,120019,2.911
10141,51.088160,-114.185534,120020,2.938
10141,51.088160,-114.185534,130001,2.938
10141,51.087402,-114.183830,130002,3.084
10141,51.086589,-114.182006,130003,3.241
10141,51.086589,-114.182006,140001,3.241
10141,51.086506,-114.181820,140002,3.257
10141,51.085699,-114.180005,140003,3.412
10141,51.085522,-114.179609,140004,3.446
10141,51.085522,-114.179609,150001,3.446
10141,51.084878,-114.178161,150002,3.571
10141,51.084059,-114.176323,150003,3.728
10141,51.083802,-114.175746,150004,3.778
10141,51.083779,-114.175678,150005,3.783
10141,51.083779,-114.175678,160001,3.783
10141,51.083647,-114.175297,160002,3.814
10141,51.083529,-114.174698,160003,3.858
10141,51.083360,-114.173271,160004,3.959
10141,51.083258,-114.173275,160005,3.971
10141,51.083141,-114.173275,160006,3.984
10141,51.083000,-114.173279,160007,4.000
10141,51.082956,-114.173279,160008,4.004
10141,51.082956,-114.173279,170001,4.004
10141,51.082875,-114.173278,170002,4.013
10141,51.082755,-114.173283,170003,4.027
10141,51.082400,-114.173284,170004,4.066
10141,51.082007,-114.173288,170005,4.110
10141,51.081730,-114.173294,170006,4.141
10141,51.081495,-114.173295,170007,4.167
10141,51.081324,-114.173299,170008,4.186
10141,51.080824,-114.173302,170009,4.242
10141,51.080278,-114.173308,170010,4.302
10141,51.080215,-114.173305,170011,4.309
10141,51.080168,-114.173298,170012,4.314
10141,51.080132,-114.173288,170013,4.319
10141,51.080093,-114.173274,170014,4.323
10141,51.079825,-114.173156,170015,4.354
10141,51.079787,-114.173135,170016,4.359
10141,51.079787,-114.173135,180001,4.359
10141,51.079742,-114.173111,180002,4.364
10141,51.079618,-114.173034,180003,4.379
10141,51.079395,-114.172886,180004,4.405
10141,51.079280,-114.172805,180005,4.420
10141,51.079250,-114.172782,180006,4.423
10141,51.079191,-114.172742,180007,4.430
10141,51.079013,-114.172608,180008,4.452
10141,51.078803,-114.172441,180009,4.478
10141,51.078687,-114.172346,180010,4.493
10141,51.078506,-114.172188,180011,4.516
10141,51.078356,-114.172050,180012,4.535
10141,51.078277,-114.171981,180013,4.545
10141,51.078221,-114.171927,180014,4.552
10141,51.078012,-114.171717,180015,4.580
10141,51.077890,-114.171575,180016,4.597
10141,51.077812,-114.171472,180017,4.608
10141,51.077699,-114.171311,180018,4.625
10141,51.077629,-114.171196,180019,4.636
10141,51.077563,-114.171075,180020,4.647
10141,51.077447,-114.170838,180021,4.668
10141,51.077371,-114.170701,180022,4.681
10141,51.077180,-114.170399,180023,4.711
10141,51.077180,-114.170399,190001,4.711
10141,51.076969,-114.170063,190002,4.745
10141,51.076812,-114.169883,190003,4.766
10141,51.076561,-114.169528,190004,4.803
10141,51.076216,-114.169074,190005,4.853
10141,51.075997,-114.168790,190006,4.885
10141,51.075711,-114.168405,190007,4.927
10141,51.075629,-114.168276,190008,4.939
10141,51.075523,-114.168102,190009,4.956
10141,51.075470,-114.167964,190010,4.968
10141,51.075409,-114.167777,190011,4.982
10141,51.075352,-114.167565,190012,4.999
10141,51.075322,-114.167379,190013,5.012
10141,51.075284,-114.167068,190014,5.034
10141,51.075273,-114.166824,190015,5.051
10141,51.075294,-114.166626,190016,5.066
10141,51.075315,-114.166452,190017,5.078
10141,51.075346,-114.166241,190018,5.093
10141,51.075372,-114.166020,190019,5.109
10141,51.075415,-114.165542,190020,5.143
10141,51.075421,-114.165297,190021,5.160
10141,51.075395,-114.164958,190022,5.184
10141,51.075366,-114.164802,190023,5.195
10141,51.075366,-114.164802,200001,5.195
10141,51.075352,-114.164728,200002,5.201
10141,51.075276,-114.164400,200003,5.225
